"Bug ID","Component","Assignee","Summary","Number of Comments","Votes","Depends on","Classification","Blocks","Hardware","Iteration","Keywords"
982484,"Developer Tools: WebIDE","jfong@mozilla.com","Manage device preferences",42,0,"943251, 982322","Client Software",893669,"All","---","dev-doc-needed"
1058251,"General","jld@mozilla.com","[e10s] File > Save Page As… doesn't work in e10s tabs",32,0,903022,"Client Software",1101100,"All",36.3,"dogfood"
905700,"Developer Tools: Debugger","jlong@mozilla.com","Debugger.Source Integration",45,3,"917579, 918053, 920281, 935203, 1037675, 1056409, 1061961, 1105493","Client Software","637572, 771339, 775608, 784112, 815992, 816988, 830699, 833744, 863078, 865313, 925569, 972633, 973879, 978883, 991179, 1010150, 1011760, 1013547, 1051632","All","---",
986151,"Developer Tools: Debugger","jlong@mozilla.com","Right-click should add breakpoints on the correct line",19,0,,"Client Software",982025,"x86","---",
995252,"Developer Tools: Debugger","jlong@mozilla.com","Conditional breakpoints are always hit",31,0,,"Client Software","812172, 991797","x86","---","regression"
698371,"General","jmathies@mozilla.com","Update PageThumbs to support remote content",111,1,1058237,"Client Software","653064, 692706, 863512, 863514, 997462, 1015809, 1055507, 1056387, 1063680, 1067514, 1073957, 1101268","x86","---",
942707,"PDF Viewer","jmathies@mozilla.com","[e10s] pdf viewer doesn't work with e10s enabled",107,9,"1057601, 1064496, 1071709, 1072350","Client Software","653064, 997456, 1028210","All","---","sec-audit"
970962,"Developer Tools: Inspector","lviknesh@gmail.com","[markup view] cursor goes caret when over inter-attribute and node-attribute spaces",18,0,,"Client Software",,"All","---",
991045,"Developer Tools: Inspector","lviknesh@gmail.com","Screenshot button in the toolbar UI",33,0,1018716,"Client Software",1018619,"All","---","dev-doc-complete"
906114,"Web Apps","mar.castelluccio@studenti.unina.it","Send installed messages to content process when the local installation is successful",10,0,910473,"Client Software",,"All","---",
1034730,"Web Apps","mar.castelluccio@studenti.unina.it","Test installing an app that uses AppCache",11,0,,"Client Software",1046004,"All","---",
1035182,"Webapp Runtime","mar.castelluccio@studenti.unina.it","Pass the correct categories parameter during apps installation from the webapp runtime",5,0,,"Client Software",,"All","---",
1035282,"Webapp Runtime","mar.castelluccio@studenti.unina.it","Marketplace apps fail to install with DUPLICATE_ORIGIN",17,0,,"Client Software",,"x86","---",
787975,"Developer Tools: Console","mconley@mozilla.com","Do not cross the client/server boundaries in the JSTerm $0 helper",16,1,"768096, 805526","Client Software","842672, 875871, 893669, 997462","All","---",
921916,"General","mconley@mozilla.com","e10s support for Plugin events",4,2,899347,"Client Software","653064, 874016","All","---",
956231,"Developer Tools: Console","obara.justin@gmail.com","[a11y] Right-clicking a filter header in the console should bring up that header's menu of options",44,0,,"Client Software",1046194,"All","---","access"
814683,"Developer Tools: Debugger","past@mozilla.com","infinite loop in watch expression hangs browser",14,1,,"Client Software",,"All","---",
1004562,"Developer Tools: Debugger","past@mozilla.com","Web console actors need to update their use of Debugger.Environment.prototype.getVariable",12,0,,"Client Software",,"All","---",
1013945,"Developer Tools: Debugger","past@mozilla.com","Uncaught exception in task: `gThreadClient is null`",6,0,,"Client Software",1011603,"x86","---",
1019024,"Developer Tools: Debugger","past@mozilla.com","Focussing a tab with a paused debugger disables all keyboard input.",15,0,,"Client Software",1037983,"All","---",
1039686,"Developer Tools: Console","past@mozilla.com","Symbol seems break the console.log on Nigthly (33)",11,0,,"Client Software",645416,"x86","---",
1041266,"Developer Tools: Debugger","past@mozilla.com","Event pane doesn't display any events when a media element with controls attribute is present",12,0,,"Client Software",,"All","---",
1042761,"Developer Tools: Debugger","past@mozilla.com","onResponse is not a function at dbg-client.jsm:1670",9,0,,"Client Software",,"All","---",
917696,"Developer Tools: Inspector","pbrosset@mozilla.com","devtools markup view doesn't allow tag changes remotely",21,0,,"Client Software",,"All","---",
1049103,"Developer Tools: Console","poirot.alex@gmail.com","e10s: closing the Browser Console breaks the toolbox",19,0,,"Client Software","875871, 977043, 1030318, 1042253","x86_64","---",
859133,"Developer Tools: Netmonitor","raphael@lustin.fr","Add a plain request/response headers view",28,0,,"Client Software","851538, 978144","All","---",
1064496,"PDF Viewer","ryanvm@gmail.com","Update pdf.js to version 1.0.801",29,0,1055570,"Client Software","942707, 1071082, 1084158","All","---",
913711,"Developer Tools: WebIDE","tehsis@gmail.com","Pull manifest from regular sites",45,0,,"Client Software",,"All","---",
879008,"Developer Tools: Profiler","vporof@mozilla.com","New UI for the sampling Profiler",118,2,"1007202, 1007460, 1007463, 1023018, 1023441, 1024633, 1029097, 1029540, 1034648, 1034651, 1034661, 1034664, 1034668, 1034669, 1034670, 1040390, 1047124, 1050085","Client Software","845453, 845456, 871439, 919823, 928571, 1007461, 1031692, 1036494","All","---","perf"
1004726,"Developer Tools: Profiler","vporof@mozilla.com","Clean up profiler pseudo-stack representation",33,0,"1016923, 1020541, 1021277","Client Software","1007203, 1010578","All","---",
1007200,"Developer Tools: Profiler","vporof@mozilla.com","Create a framerate actor",15,0,,"Client Software",1007202,"All","---",
1007202,"Developer Tools: Profiler","vporof@mozilla.com","Create a framerate widget",34,0,1007200,"Client Software",879008,"All","---",
1007203,"Developer Tools: Profiler","vporof@mozilla.com","Augment profile entries in the pseudostack with category information",36,0,1004726,"Client Software",1017790,"All","---",
1007460,"Developer Tools: Profiler","vporof@mozilla.com","Create a calls minimap",17,1,"1017790, 1023019, 1023020","Client Software",879008,"All","---",
1056342,"Developer Tools: WebIDE","vporof@mozilla.com","Performance tab fails with app after second toolbox open",7,0,,"Client Software",,"All","---",
1061653,"Developer Tools: Profiler","vporof@mozilla.com","Remote profiler doesn't work with old geckos",16,0,"1069673, 1080770","Client Software",,"All","---",
1061772,"Developer Tools: Profiler","vporof@mozilla.com","Profiler cost percentage should be calculated based on number of samples and not samples delta time",8,0,,"Client Software",,"All","---",
1072164,"PDF Viewer","ydelendik@mozilla.com","[PDF Viewer] Image has wrong color (black instead of green)",16,0,"1025878, 1084158","Client Software",1007627,"x86_64","---","regression"
988826,"Developer Tools: Console","akshendra521994@gmail.com","Use LongStringActor for exceptionMessage in the evaluateJS response packet",11,0,,"Client Software",,"All","---",
956044,"Developer Tools: Inspector","alexharris6@gmail.com","DevTools Color swatch should have a checkered background to see alpha transparency.",41,0,"1011847, 1012811","Client Software",1010959,"All","---",
974550,"Developer Tools: Console","bgrinstead@mozilla.com","Add a preference to optionally persist split console state",16,1,,"Client Software","996778, 1045333, 1050442, 1058167","All","---",
996778,"Developer Tools: Framework","bgrinstead@mozilla.com","Remember split console height",7,2,"974550, 1045333","Client Software",,"x86","---",
1045333,"Developer Tools: Console","bgrinstead@mozilla.com","Refactor toolbox.toggleSplitConsole",8,0,974550,"Client Software",996778,"All","---",
966896,"Developer Tools: Inspector","gabriel.luong@gmail.com","[rule view] Editing rules' selectors for the current selection in the CSS rule-view",20,0,37468,"Client Software",966895,"All","---",
982456,"Developer Tools: Console","gabriel.luong@gmail.com","When hovering a line of the console, highlight the line",16,0,,"Client Software",778766,"x86","---",
923971,"Developer Tools: Debugger","hsteen@mozilla.com","F10 doesn't work for step over",38,22,1101873,"Client Software","892157, 1074592","All","---",
1028983,"Web Apps","indiasuny000@gmail.com","Use OS.File to set file permissions in the webapp installer",17,0,1001849,"Client Software",756315,"All","---",
1039448,"Developer Tools: Debugger","janx@linux.com","Throw when registering an actor client with events is not an EventEmitter",6,0,,"Client Software",,"All","---",
897567,"Developer Tools: Debugger","jjurovych@mozilla.com","JS debugger: setting breakpoints can be confused by script GC",22,0,,"Client Software",979571,"All","---",
900231,"Developer Tools: Debugger","jjurovych@mozilla.com","Tracer breaks on tab navigation / reload",15,0,1039952,"Client Software",887024,"x86","---",
949754,"Developer Tools: Debugger","jjurovych@mozilla.com","Tracer actors should use source maps",14,0,1052855,"Client Software",,"x86","---",
949762,"Developer Tools: Debugger","jjurovych@mozilla.com","Tracer should respect black boxing",14,0,929349,"Client Software",952648,"x86","---",
799077,"Developer Tools: Debugger","jlong@mozilla.com","Add transitions when sliding a breakpoint to another line",19,0,737803,"Client Software",,"All","---",
1004025,"Developer Tools: Inspector","johannes@johannes-mittendorfer.com","Move themes/*/devtools/font-inspector.css into themes/shared/devtools/font-inspector.css",16,0,,"Client Software",896733,"All","---",
994134,"Developer Tools: Console","manishearth@gmail.com","Warn first time users on pasting code into the console",87,0,"1017654, 1018112, 1028903, 1043981","Client Software","971597, 1015314, 1046672","All","---",
1034836,"Webapp Runtime","mar.castelluccio@studenti.unina.it","Defer or lazily load some modules in Startup.jsm",6,0,,"Client Software",,"All","---",
684096,"Developer Tools: Console","mdibaiee@aol.com","The webconsole should display column numbers in addition to line numbers",31,1,684102,"Client Software","679181, 778766","All","---",
736078,"Developer Tools","mratcliffe@mozilla.com","[visual event] Show which elements have listeners attached",52,1,"653545, 746622, 832982, 1018900, 1019695, 1033387, 1042043, 1042082, 1048197","Client Software","665933, 1002484, 1041284","All","---",
915426,"Developer Tools: Debugger","nfitzgerald@mozilla.com","Breakpoint set in one tab is triggered in another one",11,0,895683,"Client Software",1074182,"x86","---",
1049825,"Developer Tools: Profiler","nfitzgerald@mozilla.com","Option to Invert Call Tree in Profiler",11,0,,"Client Software","1049818, 1087473, 1087477","All","---",
1011697,"PDF Viewer","nobody@mozilla.org","PDF won't display (encryption type 6)",4,0,1025878,"Client Software",,"x86_64","---",
977443,"Developer Tools","odvarko@gmail.com","Implement an actor that defines new actors",56,0,1086613,"Client Software",980481,"x86","---",
916777,"Developer Tools: Debugger","past@mozilla.com","Use a UNIX domain socket for debugger server connections on Android",39,0,,"Client Software",,"ARM","---","dev-doc-complete"
957174,"Developer Tools: Debugger","past@mozilla.com","Pressing escape while the debugger is paused causes it to lose debugging context",36,0,,"Client Software",1016310,"All","---",
967156,"Developer Tools: Debugger","piyushwaradpande@gmail.com","After reloading, the blackbox styles aren't applied to sources in the debugger UI",24,0,1038117,"Client Software",875034,"All","---",
797621,"Developer Tools: Debugger","poirot.alex@gmail.com","Debugger Protocol needs a generic ""observer notified"" unsolicited notification",19,0,793672,"Client Software","758697, 1025804","All","---",
1060093,"Developer Tools","poirot.alex@gmail.com","[e10s] Get Browser Toolbox up for Content Process",105,0,"1094203, 1095216","Client Software","875871, 899054, 997462, 1042253, 1085446","All","---","dev-doc-needed"
795917,"Developer Tools: Debugger","seerriss@gmail.com","Get executable lines through the remote debugging protocol",28,0,,"Client Software",800200,"x86","---",
717749,"Developer Tools: Debugger","shu@mozilla.com","Slow script dialog should offer a Debug button if debugger is installed",46,1,"716647, 736733","Client Software","980430, 1004678","All","---",
1050123,"Developer Tools: Profiler","sjakthol@outlook.com","Double Click on tree view arrow toggles the children three times",7,0,,"Client Software",,"All","---",
1061759,"Developer Tools: Profiler","vporof@mozilla.com","Profiler 'calls' columns is improperly named",7,0,,"Client Software",,"All","---",
407821,"Bookmarks & History","yarik.sheptykin@googlemail.com","Truncate tag to a maximum length (pick a length that gives us memory savings, somewhere over 100 chars seems fine)",57,2,393870,"Client Software",,"All","---","addon-compat, dev-doc-needed, hang, perf"
758857,"Search","a9016009@gmx.de","Use Wikipedia's HTTPS search by default for Firefox desktop and Android",52,5,1069123,"Client Software",771788,"All","---","feature, privacy, relnote"
1064282,"Developer Tools: Scratchpad","adrian.aichner@gmail.com","Scratchpad should have statusbar like Page Source viewer",14,1,1067827,"Client Software",,"x86","---",
612453,"Search","adw@mozilla.com","Provide search suggestions on Firefox Start Page (about:home)",109,13,"563723, 1006103, 1007979, 1048214, 1048225, 1048237, 1059328, 1060845, 1060846, 1060847, 1060888, 1071558, 1073692, 1083167, 1089727","Client Software","784176, 973272, 993792, 1007988, 1028985, 1036908, 1047354, 1066794","All",34.1,"feature, uiwanted"
